px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.88115	-11.4413	-2.64305	1.59728	-0.392209	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.0108011
9.86211	-11.577	-2.63887	1.55777	-0.417747	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.0786314
9.84428	-11.7171	-2.64788	1.52729	-0.42559	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.0500267
9.85383	-11.8664	-2.66886	1.53051	-0.382502	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.209169
9.83355	-12.0195	-2.67739	1.50163	-0.388731	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.0368188
9.71495	-12.1669	-2.62679	1.35906	-0.564978	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	2.75183
9.66594	-12.3158	-2.63808	1.31821	-0.572539	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.0627088
9.45249	-12.4646	-2.62131	1.0782	-0.878653	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	5.72427
9.37943	-12.5867	-2.61978	1.02894	-0.879708	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0.0198218
9.3013	-12.7083	-2.62089	0.978295	-0.883635	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.0110141
9.22367	-12.8183	-2.61226	0.932009	-0.883023	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.0380838
8.97099	-12.9039	-2.66565	0.674506	-1.20221	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	5.7507
8.85399	-12.9881	-2.66311	0.608046	-1.20299	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	0.0143707
8.70162	-13.0532	-2.70102	0.495807	-1.28346	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	0.37617
8.58885	-13.1066	-2.69078	0.432928	-1.28472	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.0468075
8.43077	-13.1477	-2.71313	0.327479	-1.34173	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	0.283645
8.29464	-13.1859	-2.70564	0.254348	-1.34325	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.0236739
8.17734	-13.2277	-2.66195	0.216497	-1.28327	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.350109
8.03649	-13.2523	-2.65841	0.145797	-1.28424	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.00509685
7.8809	-13.2531	-2.6748	0.0538338	-1.31999	7.88931	-13.1791	7.9	-13.25	-2.72673	0	0.132181
7.73652	-13.2544	-2.67194	-0.0190552	-1.32094	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.00307292
7.58545	-13.2378	-2.67222	-0.0965276	-1.32511	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.126561
7.4408	-13.2193	-2.67208	-0.16896	-1.32484	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.00169324
7.25177	-13.1465	-2.80095	-0.3129	-1.45313	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	2.38689
7.10049	-13.1001	-2.81001	-0.389427	-1.44817	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.0340885
7.01031	-13.0917	-2.61085	-0.390405	-1.29998	6.90569	-13.1515	6.9	-13.15	-2.72312	0	5.09062
6.8614	-13.0453	-2.6311	-0.453361	-1.28768	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.145604
6.76589	-13.0557	-2.5086	-0.446895	-1.17	6.69426	-13.3705	6.6	-13.15	-3.00475	0	3.3045
6.62618	-13.0176	-2.53796	-0.48992	-1.14988	6.42749	-13.1436	6.45	-13.15	-3.00472	0	0.322137
6.51312	-12.9985	-2.49228	-0.506522	-1.08638	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	0.958053
6.38478	-12.9503	-2.51248	-0.547774	-1.07065	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.168501
6.25727	-12.9155	-2.49164	-0.572105	-1.02367	6.162	-13.1569	6.1	-13	-2.72732	0.909111	0.691266
6.11845	-12.8544	-2.51458	-0.612234	-1.0052	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0.201293
5.98531	-12.7999	-2.50263	-0.636946	-0.961981	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0.487755
5.84415	-12.7356	-2.52921	-0.667965	-0.938376	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	0.28304
5.70776	-12.6518	-2.59006	-0.71635	-0.946774	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.487086
5.57768	-12.5715	-2.60848	-0.750822	-0.928573	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.14893
5.44825	-12.4705	-2.67793	-0.802589	-0.943044	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.549248
5.3141	-12.3806	-2.70106	-0.830961	-0.919071	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	0.239406
5.19887	-12.3156	-2.6657	-0.844763	-0.87644	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	0.874455
5.08237	-12.2142	-2.67956	-0.878338	-0.861678	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.0968901
4.95506	-12.0765	-2.80113	-0.934516	-0.889662	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.31104
4.85008	-11.9579	-2.81076	-0.972438	-0.87859	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.055613
4.77986	-11.8536	-2.69262	-1.00522	-0.845582	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	2.50008
4.69867	-11.7311	-2.69446	-1.0478	-0.841786	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.00476698
4.62061	-11.6048	-2.70745	-1.08986	-0.838958	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0229351
4.5547	-11.471	-2.70867	-1.13642	-0.839159	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.00579631
4.43047	-11.2844	-2.94732	-1.16453	-0.826788	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	5.18293
4.38452	-11.1279	-2.94568	-1.22099	-0.837572	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.0388168
4.4637	-11.0046	-2.66313	-1.34905	-0.926632	4.46178	-10.9843	4.45	-10.95	0	1.81804	8.54081
4.43686	-10.8621	-2.6627	-1.401	-0.927633	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.000647988
4.53343	-10.7543	-2.48215	-1.54482	-1.04743	4.60972	-11.1274	4.45	-10.75	0	1.81614	3.91404
4.52024	-10.6233	-2.48181	-1.59265	-1.03788	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.0386724
4.35347	-10.4856	-2.64489	-1.47257	-0.80807	4.43099	-10.4242	4.45	-10.45	0	3.6396	4.38264
4.35869	-10.3327	-2.65175	-1.52877	-0.818626	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.0898094
4.41	-10.1809	-2.62709	-1.62055	-0.87265	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.36255
4.4398	-10.0286	-2.63661	-1.68224	-0.88512	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.115249
4.44958	-9.8768	-2.68465	-1.70545	-0.845603	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	0.582988
4.49271	-9.7351	-2.6977	-1.7629	-0.858852	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.176218
4.63684	-9.57713	-2.67747	-1.93585	-1.02654	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	2.12777
4.69833	-9.44195	-2.67933	-1.9954	-1.02933	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.014159
4.73227	-9.31201	-2.68955	-2.00965	-0.972015	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.243934
4.80664	-9.18763	-2.7001	-2.06598	-0.977378	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.115255
4.82721	-9.04457	-2.70508	-2.03356	-0.841585	5.03379	-9.03255	5	-9	0.908384	2.72514	1.648
4.91179	-8.90669	-2.71971	-2.08675	-0.845407	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.158365
5.06208	-8.78973	-2.73981	-2.20935	-0.951334	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.733092
5.16428	-8.66883	-2.74839	-2.2656	-0.95345	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.0642087
5.22346	-8.53863	-2.73231	-2.25317	-0.84621	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	0.809874
5.33036	-8.41933	-2.74434	-2.30243	-0.84665	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.0858494
5.44454	-8.30147	-2.75933	-2.34418	-0.830766	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.214764
5.5605	-8.19241	-2.76838	-2.3918	-0.830931	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.0551109
5.68061	-8.08905	-2.77246	-2.42809	-0.806689	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.363022
5.79961	-7.98928	-2.77636	-2.47218	-0.80588	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.00978421
5.89948	-7.88606	-2.75313	-2.4761	-0.730861	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	0.56368
6.02273	-7.79175	-2.75839	-2.51583	-0.729719	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.0144112
6.06786	-7.64181	-2.69198	-2.42684	-0.500362	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	3.9849
6.18823	-7.5374	-2.70619	-2.45298	-0.497235	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.0931675
6.33206	-7.44071	-2.74365	-2.51042	-0.555146	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.592008
6.46365	-7.34386	-2.75953	-2.53938	-0.551954	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.10786
6.5982	-7.25004	-2.7773	-2.57082	-0.555518	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.0686401
6.72906	-7.16804	-2.78	-2.60104	-0.554959	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.00301411
6.86198	-7.0798	-2.78404	-2.61899	-0.531278	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.0862116
7.00144	-6.99883	-2.79489	-2.64661	-0.528737	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.0484283
7.08591	-6.87657	-2.72588	-2.5788	-0.348663	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	2.86689
7.21705	-6.7921	-2.73359	-2.59625	-0.346367	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.0249447
7.30972	-6.67016	-2.69646	-2.53958	-0.207306	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	1.67606
7.43457	-6.58238	-2.70236	-2.54942	-0.205478	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.0149193
7.5934	-6.53172	-2.74195	-2.62889	-0.334536	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	1.54662
7.72644	-6.45768	-2.74415	-2.64697	-0.334086	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.00214672
7.83943	-6.37592	-2.7117	-2.6337	-0.273067	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	0.427565
7.96835	-6.30776	-2.70777	-2.65007	-0.274479	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.00745155
8.08565	-6.23106	-2.68828	-2.64721	-0.241227	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.130689
8.21792	-6.15983	-2.69182	-2.65987	-0.240454	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.00623431
8.35326	-6.08003	-2.7077	-2.67236	-0.245241	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.118269
8.49177	-6.00515	-2.71877	-2.68266	-0.241729	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.0468975
8.59195	-5.89274	-2.66773	-2.61919	-0.102945	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	1.98928
8.72246	-5.81256	-2.67607	-2.62184	-0.0998017	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.0275651
8.87099	-5.73768	-2.70419	-2.6371	-0.118555	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.212282
9.0075	-5.65248	-2.71936	-2.63792	-0.11282	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.0905559
9.11323	-5.53109	-2.69182	-2.57609	0.00451909	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	1.26856
9.24065	-5.43989	-2.70264	-2.57054	0.0095632	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.0657128
9.35429	-5.34092	-2.70041	-2.55304	0.0334802	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.185842
9.4747	-5.25922	-2.69762	-2.55129	0.0332892	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.00920645
9.56259	-5.12491	-2.652	-2.45299	0.210172	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	3.60621
9.67422	-5.02406	-2.65768	-2.43791	0.21328	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.034574
9.76831	-4.90342	-2.65474	-2.39708	0.258303	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	0.26198
9.87514	-4.79801	-2.65966	-2.38041	0.260368	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.0159657
9.97073	-4.68023	-2.65954	-2.34575	0.293301	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.0937334
10.0722	-4.57168	-2.6626	-2.32831	0.294349	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.00488755
10.2411	-4.5274	-2.69872	-2.43021	0.0891571	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	3.31334
10.3537	-4.42212	-2.70603	-2.42216	0.0916111	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.0310278
10.3716	-4.24801	-2.61416	-2.25863	0.373864	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	7.55728
10.4621	-4.12918	-2.62072	-2.23543	0.375993	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.0205346
10.5779	-4.03588	-2.63499	-2.27083	0.272083	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.01715
10.6698	-3.9161	-2.6422	-2.25255	0.274658	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.0385205
10.7536	-3.78426	-2.65564	-2.23321	0.271251	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.418706
10.8447	-3.65453	-2.67033	-2.21372	0.274735	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.0793258
10.8848	-3.49902	-2.67178	-2.13017	0.390102	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	1.12283
10.9552	-3.37093	-2.68576	-2.10578	0.39378	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.0922596
11.0685	-3.26681	-2.69931	-2.16914	0.231626	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	3.04282
11.1512	-3.13468	-2.70812	-2.15341	0.233789	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.0378303
11.1886	-2.97388	-2.69788	-2.07099	0.35365	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	1.21334
11.259	-2.83247	-2.70914	-2.04835	0.356025	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.047137
11.1758	-2.6041	-2.70032	-1.77716	0.811525	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	17.2785
11.1976	-2.47013	-2.70021	-1.73517	0.812593	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.0233795
11.2597	-2.36569	-2.6473	-1.77387	0.663539	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	1.75962
11.2843	-2.21729	-2.6522	-1.73539	0.664716	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.0295646
11.3339	-2.08673	-2.63533	-1.76124	0.5442	11.1623	-1.9797	11.3	-2	0.909855	2.72956	1.91306
11.3588	-1.93506	-2.6454	-1.72955	0.544752	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.0440181
